city,latitude,longitude,number of attacks
Sudayrah,35.488316,43.267457,1
Sudikona,23.156775,84.503875,1
Sudur,33.742374,45.059066,1
Suera,-0.011584,36.362423,1
Suez,29.9666667,32.55,9
Sufa,31.262409,34.321238,3
Sufayl,15.41667,48.53333,1
Sufiyah,33.440376,43.328276,15
Sugai Padi ((District)),6.166706,101.911987,1
Sugandha,22.905728,88.338168,1
Sugnaipadi District,6.166706,101.911987,1
Sugnu,24.293794,93.877609,2
Sugure,10.9833,49.1667,2
Suhbatpur,28.519335,68.542067,1
Sui,28.638421,69.204747,73
Sui district,28.630806,69.186259,9
Suitucancha,-11.787222,-75.936111,1
Sujani,36.725556,68.787778,1
Suka Makmur,5.397895,95.362715,1
Sukabumi,-6.92405,106.922203,3
Sukanguri,26.416592,92.8447,1
Sukedhara,27.72809,85.345952,1
Sukhia,24.359901,90.705432,1
Sukhia Pokhri,26.998395,88.166947,1
Sukhirin,5.95323,101.695444,4
Sukhirin district,5.938889,101.770556,6
Sukhnah,34.884225,38.873767,2
sukhumi,43.00732,40.989151,17
Sukirin,5.95323,101.695444,1
Sukkar,27.70646,68.848241,1
Sukki,25.902696,85.505955,1
Sukkur,27.706604,68.848197,13
Sukkur District,27.706604,68.848197,1
Sukma,18.39186,81.657827,9
Sukma district,18.391134,81.659273,25
Sulaimaniyah,35.564071,45.430419,1
Sulak,37.294947,42.135812,2
Sulangi,19.974869,81.053303,2
Sulayman Beg,34.788274,44.667751,31
Sulaymaniyah,37.291152,31.768963,25
Sulega,9.18052,7.17933,1
Suleja,9.18053,7.17934,4
Sulevkent,43.471462,46.754023,1
Suley Gabay,4.321015,45.299386,1
Suleyman-Stalsky district,41.677877,48.165795,1
Suliman Khel,33.921239,71.511383,1
Sulla,24.586944,91.265,1
Sultan Abdallah,35.817816,42.415961,2
Sultan Abdullah,35.880317,43.393035,1
Sultan Kot,28.071289,68.59464,1
Sultan Kudarat,7.233333,124.25,3
Sultan Mastura,7.288472,124.269943,1
Sultan Naga Dimaporo,7.795254,123.720478,1
Sultan sa Barongis,6.892857,124.6218,3
Sultana Maidan,32.580222,69.822302,1
Sultangazi district,41.125489,28.871312,1
Sultankhel,33.883476,68.632286,2
Sultan-Yangiyurt,43.216667,46.866667,1
Sumaila,11.58446,8.923113,1
Sumal,15.519717,-91.188243,2
Sumanat,34.217222,71.555556,1
Sumandi,23.016548,85.212493,1
Sumapaz,3.866667,-74.416667,4
Sumayr,36.068964,42.689278,1
Sumbal,34.230705,74.647311,5
Sumbe,-11.200644,13.841627,1
Sumbuya,7.653868,-11.967619,1
Sumida,35.710722,139.801497,1
Sumilalao,6.7001,124.73288,1
Sumilao,8.345058,124.976724,1
Sumisip,6.420191,121.971633,19
Sumisip district,6.420622,121.973513,2
Sumon,10.72703,123.826289,1
Sumskas,54.609489,25.72242,1
Sumugot,7.742853,124.70475,1
Sumy,50.9077,34.7981,1
Sunabeda,20.531315,82.480691,2
Sunai Darra,35.090278,71.764444,1
Sunamganj,25.066872,91.407356,3
Sunan,31.274842,76.703887,2
Sunauli,27.477612,83.471539,1
Sunbo,35.962798,116.685184,1
Suncroft,53.107578,-6.861383,1
Sundargarh,22.124002,84.043175,8
Sundargarh district,22.124002,84.043175,11
Sundarpur,26.886545,85.495654,2
Sunder Chak,32.27071,75.53544,1
Sunderbani,33.049293,74.490661,2
Sundraul,35.132438,71.826139,2
Sundurwa,34.872933,70.361922,1
Sungai Besar,3.672752,100.988016,1
Sungai Kolok,6.541147,101.280395,43
Su-ngai Kolok,5.993038,101.966181,1
Sungai Kolok (District),6.015119,101.951925,2
Sungai Kolok district,6.015119,101.951925,11
Sungai Padi,6.166706,101.911987,22
Sungai Padi ((District)),6.166706,101.911987,10
Sungai Padi (District),6.166706,101.911987,3
Sungai Padi district,6.166706,101.911987,20
Sungai Pauh,4.474444,97.983889,1
Sungavila,8.070638,81.08887,1
Sungure,28.032392,82.523346,1
Sunhpora Gohain,26.940008,94.731633,1
Sunkadamakki,13.37129,75.198311,1
Sunki,18.500361,83.04822,2
Sun-ngai Padi,6.166706,101.911987,1
Sunny Shoran,29.566768,67.759224,1
Sunquin,15.25,-89.75,1
Sunsari district,26.627103,87.182658,5
Suntah,11.132007,25.949911,4
Suntsar,25.515258,62.002984,1
Suntsar district,25.51519,62.003042,1
Sunzha,42.9499766,44.8162355,1
Sunzhenskaya,43.316667,45.066667,1
Sunzhenskiy,43.313064,45.163806,1
Sunzhenskiy district,43.135004,45.099127,1
Sunzhensky (District),43.137077,45.089301,2
Supalu,18.07404,81.750951,1
Supe,-10.795919,-77.716414,2
supia,5.45578,-75.64956,2
Supreme,-0.364969,29.20141,1
Suq al-Shuyukh,30.885363,46.467974,2
Suq Wadi Barada,33.625,36.108056,2
Sur,32.476257,62.202165,1
Sur Baghal,31.496295,65.001476,1
Sur Dagai,34.550833,71.470833,1
Sur Dewal,32.480918,62.028239,2
Sur district,38.053899,40.375494,16
Sur Kamar,34.376399,71.400043,7
Sur Shinas,34.292265,43.854969,1
Surab,28.492443,66.262208,11
Surab district,32.957827,66.232413,2
Surabaya,-7.289166,112.734398,3
Surakarta (Solo),-7.566667,110.816667,1
Surakata,-7.566971,110.818111,2
Surakonda,17.247049,80.149295,1
Suralcoweg,5.653131,-55.252712,1
Surallah,18.071731,120.522704,1
Surankot,33.639869,74.263416,7
Surankot district,33.63987,74.263416,1
Surar,24.749905,84.370896,1
Surat,21.248642,72.817944,1
Surat Thani,9.133885,99.326698,1
Suravaram,16.633654,80.859919,1
Surbat,34.729331,71.56786,1
Surcin,44.795541,20.284861,1
Surgut,59.4069426,75.1288395,3
Surici,36.976111,38.425278,1
Surigam,34.552849,74.3508,2
Surigao,9.787531,125.491194,1
Surigao City,9.788011,125.492662,5
Surimetta,17.248678,80.147376,1
surin,14.882905,103.493711,1
Suriyawewa,6.309111,81.00306,3
Surizai Bala,33.949216,71.594649,1
Surjani,25.051613,67.064624,2
Surkakhan,34.511111,70.187222,1
Surkh Rod,34.417538,70.323938,6
Surkh Rod district,34.399441,70.246154,3
Surkhab,32.628228,65.87576,2
Surkhakan,34.50818,70.200673,1
Surkhakhi,43.2283619,44.8334999,4
Surkhet district,28.51686,81.778256,4
Surkhi Parsa district,34.924444,68.6475,1
Surkhrod,34.406427,70.359876,1
Surkis,42.8897222,21.2047222,1
Surobi,34.589444,69.759989,4
Surobi district,34.589444,69.759989,8
Surrey,49.105897,-122.82796,2
Sursand District,26.644216,85.720507,1
Suruc,36.976111,38.425278,6
Suruc district,36.97512,38.424287,1
Surunga,26.651904,87.904158,1
Sury,33.156362,69.322329,1
Suryapet,17.140239,79.627321,1
Sus,35.140458,44.211664,1
Susa,32.896667,21.963056,3
Susundi,25.668506,83.630296,1
Suterville,6.917673,122.047022,1
Sutluce district,39.115273,39.569023,1
Sutter Creek,38.393414,-120.80303,1
Sutton Coldfield,52.570091,-1.798329,1
Suva,-18.1416,178.4419,7
Suva Reka,42.3586111,20.825,1
Suveren,39.804165,44.060278,2
Suvorov-Yurt,43.26763,46.27991,1
Suwari,6.458258,101.566842,2
Suwayda,32.706268,36.566071,4
Suwayf,31.332063,41.44449,1
Suwayrah,32.925266,44.770956,14
Suzano,-23.545321,-46.311625,1
Svatovo,49.415481,38.156889,1
Svay Leu,13.818414,104.239416,1
Svay Leu District,13.818414,104.239416,1
Svay Pat Village,13.24578,103.533797,1
Sverdlovsk,56.833333,60.6,3
Sverdlovsky district,48.081229,39.65273,1
Sveri,42.331061,43.934244,2
Svetkovka,43.939167,46.833611,1
Svitlodarsk,48.43468,38.220428,8
Swabi,34.119691,72.469743,44
Swabi district,34.146668,72.386306,11
Swakopmund,-22.646171,14.601029,1
Swansea,51.620442,-3.946629,1
Swaram,33.778175,76.576171,1
Swartkops,-33.865513,25.596232,1
Swat,34.398026,72.478056,2
Swat district,35.481293,72.524259,46
Swatragh,54.907431,-6.667528,1
Sweetwaters,-29.595784,30.268898,1
Syah Koshah,32.507639,63.769538,1
Syamtalira Aron,5.107365,97.259891,1
Syangja district,28.019682,83.804868,1
Syawash,34.046771,62.168857,1
Sydney,-33.873651,151.20689,14
Syed Khel,33.358508,69.859741,1
Syedwalo,33.354868,68.216453,1
Syktyvkar,61.670197,50.837902,1
Sylhet,24.90049,91.881015,22
Sylhet district,24.897778,91.871389,1
Sylvania,41.715575,-83.704249,1
Syracuse,43.04999,-76.147389,1
Syuri,32.706589,67.196479,1
Syze,48.59957,39.627353,1
T. Elizaga,18.066689,121.65,1
T. Minou,24.348854,94.052215,3
T?Boli,6.05,124.916667,1
Ta Kae,6.845076,101.337433,1
Ta OK,16.3667,98.5833,1
Taabto,-0.100689,41.908362,1
Taal,13.895964,120.929059,1
Taalabaya,33.81685,35.864236,3
Taba,29.492568,34.894903,3
Tabaj,34.300802,45.100047,1
Tabakor,16.224786,-0.036487,1
Tabancourt,17.848072,0.322303,1
Tabaran,36.4488,2.77596,1
Tabarja,34.030269,35.628961,1
Tabarkoukt,36.70385,4.038357,1
Tabas,14.254587,122.834917,1
Tabataa,0.048889,42.429722,1
Tabatinga,-4.231455,-69.936936,2
Tabawan Island,5.212823,120.588623,1
Tabbai,34.012597,71.306068,1
Tabda,0.303728,41.436256,1
Tabelot,17.5716667,8.9405556,1
Taben,13.04967,44.883064,1
Tabesbest,35.563231,6.228957,1
Tabgha,32.873173,35.549059,1
Tabili,31.583543,64.348963,1
Tabina,7.466934,123.408319,1
Tabing,6.686943,101.601548,2
Tabit,13.312872,25.089245,1
Tablachaca,-12.463318,-74.787747,1
Tablat,36.41282,3.31007,2
Tablu,6.4782,125.10688,2
Tabon Tabon,12.703378,124.045004,1
Tabonkort,15.3856,2.099874,1
Tabouzza,36.28333,2.93,1
Tabqah,35.838749,38.537159,1
Tabriz,38.030161,46.356069,1
Tabta,0.30484,41.440213,1
Tabuk,17.411735,121.43845,4
Tabunok,10.257972,123.848826,1
Tacachico,13.97556,-89.34,1
Tacalogon,8.383212,125.820122,1
Tacambaro,19.234424,-101.45774,1
Tacayan,11.216977,122.434284,1
Tacharan,16.175741,0.065054,1
Tachet,36.349991,1.649999,1
Tacheta,36.249029,0.759831,1
Tachikawa,35.698414,139.423391,1
Tachileik,20.45,99.883333,2
Tachilek,20.448495,99.884194,11
Tacloban,11.244315,125.004748,4
Tacna,-18.006645,-70.246245,2
Tacoma,47.255135,-122.44165,2
Tacuati,-23.45954,-56.738399,6
Tacuati district,-23.462606,-56.741909,2
Tacurong,6.702776,124.683416,15
Tacurong City,6.687966,124.678774,3
Tacurong district,6.686417,124.693267,1
Tada,13.589583,80.03337,1
Tadagara,11.118867,11.515662,1
Tadcaster,53.883083,-1.263949,1
Tadepalligudem,16.814087,81.526761,1
Tadian,16.996242,120.820466,2
Tadjena,36.325456,1.137701,1
Tadmait,36.73914,3.901676,13
Tado,5.26541,-76.55651,2
Tado district,5.26541,-76.55651,1
Tadon,12.752498,123.933722,1
Tafa,13.007556,25.138275,1
Tafal,36.318764,3.004659,1
Tafalla,42.530333,-1.674269,1
Tafassour,34.632646,-0.20508,1
Tafawa Balewa,9.749973,9.551801,1
Tafoughalt,36.359722,1.631667,1
Taftan,28.946678,61.586123,3
Taftanaz,35.997136,36.785249,3
Tagab,34.856331,69.649118,6
Tagab Airak,35.678621,64.060033,1
Tagab district,34.856331,69.649118,28
Tagabuli,6.815429,125.3769,1
Taganak Island,6.078949,118.314927,1
Taganito,9.539867,125.812852,1
Tagas,12.856945,123.8947,1
Tagasaka,8.37107,126.30948,1
Tagasilay,7.301408,122.258091,1
Tagaytay,14.098286,120.941706,1
Tagbaros,7.411944,126.008889,2
Tagbayaon,11.770234,124.922361,1
Tagbilaran,9.639358,123.855562,1
Tagbina,8.45,126.166667,3
Tagbongabong,9.079981,125.614655,1
Tagcatong,8.949904,125.533336,2
Tagdempt,35.335611,1.228357,3
Taghrok,32.003746,65.947528,1
Tagirkent,42.2019838,48.0486708,1
Tagkawayan,13.9664,122.5383,2
Taglibi,6.066693,121.100042,1
Taglio-Isolaccio,42.435269,9.470516,1
Tagma,36.726779,4.479601,1
Tagmamarkay,9.215262,125.565209,1
Tago,9.02025,126.23322,2
Tagua,12.538409,-85.573921,1
Taguaya,11.698889,-72.612222,1
Tagugpo,7.036882,126.099999,2
Taguig,14.515623,121.051833,4
Tagum,7.440175,125.804426,8
Tagum city district,7.448145,125.808826,1
Tagusao,9.163372,117.825916,1
Tahab,33.833909,74.931107,2
Tahakwada,19.175051,81.246376,2
Taher,36.774689,5.89891,2
Tahrawa,36.344167,43.326944,1
Tahta,26.7680556,31.4938889,2
Tai,5.871288,-7.454016,1
Tai Mo Shan,22.408041,114.112762,1
T'ai-chung,24.1433333,120.681389,1
Taif,21.276647,40.400121,1
Taiji,33.533856,44.259045,1
Taikhang,24.596055,93.36823,1
Tailyadeeh Mor,23.91925,84.291076,1
Taipa,22.156341,113.552772,1
Taipei,25.091075,121.559834,19
Taipuma,-16.466667,-69.916667,3
Tair Debba,33.27409,35.278504,1
Tair Filsay,33.308975,35.347884,1
Tair Harfa,33.126993,35.219072,7
Tairan,6.599126,121.903267,1
Taire,33.139179,35.400552,1
Taireh,33.139271,35.400588,1
Taisi,23.700122,120.200283,1
Taiyuan,37.87059,112.548879,1
Taizhou,28.562222,121.428611,1
Taizz,13.564492,44.030692,104
Taj Abad,33.988708,71.46707,1
Tajak,31.766,61.3947,1
Tajamulco,15.081505,-91.891609,1
Taji,33.530734,44.274292,147
Taji district,33.509167,44.234167,1
Tajik / Afghan Border,28.291564,-16.62913,7
Tajikano,36.178903,68.745306,1
Tajori,32.627227,70.582672,1
Tajoura,32.894579,13.336601,5
Tajourah,32.881831,13.339933,1
Tajura,32.881831,13.339933,1
Tak,16.871111,99.125,1
Tak Bai,6.247924,102.003296,5
Tak Bai ((District)),6.258889,102.055,1
Tak Bai (District),6.258889,102.055,5
Tak Bai district,6.258889,102.055,18
Takae,6.782746,101.355786,1
Takamra,36.684883,4.657456,1
Takar,3.48277,42.1745,1
Takasaki,36.321909,139.003294,1
Takaskala,11.084916,13.701512,1
Takbai,6.258889,102.055,11
Takbai District,6.259676,102.056706,1
Takengon,4.622325,96.84644,1
Takhra,35.708393,65.328697,1
Takht bhai,34.280278,71.926389,5
Takhta Baig,34.00012,71.383252,1
Takhta Pul,31.320556,65.961111,2
Takhtaband,34.476926,72.508336,1
Takhtapul,32.370968,64.776154,1
Takhteh Pol,31.32762,65.95002,3
Takhtu Chak,31.501238,75.089416,1
Takia Hail Jageer,33.778175,76.576171,1
Takimari,26.696425,88.604736,1
Takipan,7.0925,124.64028,1
Taklif,35.69112,43.876858,1
Takoucht,36.592604,4.487702,1
Takowok,9.53955,8.899702,1
Takua Thung,8.392174,98.451843,1
Takulashi,10.869205,12.847621,1
Tal,23.98006,84.495998,4
Tal Abass,34.357292,45.198143,1
Tal Abtah,36.518081,42.085777,1
Tal Abyad,36.691938,38.951152,1
Tal Afar,36.374029,42.451435,84
Tal Afar district,36.374029,42.451435,5
Tal Al-Banat,36.374029,42.451435,1
Tal al-Dhahab,34.04347,44.224306,1
Tal Ali,35.359559,43.667201,2
Tal Amri,34.874777,36.920515,1
Tal Asquf,36.374029,42.451435,1
Tal Hadiya,35.994952,36.937011,1
Tal Kali,32.935769,70.105122,3
Tal Kayf,36.489444,43.119167,1
Tal Marouf,36.180136,40.916781,1
Tal Mneen,33.642058,36.29832,1
Tal Ubtta,36.357113,42.722473,1
Tala,22.750696,89.234371,1
Tala Bepak,35.804295,69.287754,1
Tala Khosato,6.516978,101.652492,1
Tala Wa Barfak district,35.264273,68.620107,3
Talaba,13.980519,121.96262,1
Talahandak,18.798683,1.831833,2
Talahib,13.098262,123.709857,1
Talahid,11.635611,124.368139,1
Talahkapo,6.826557,101.389335,1
Talai,30.1042,66.515556,1
Talaimannar,9.106313,79.73087,3
Talaingod,7.682231,125.43889,3
Talakag,8.019781,124.789918,2
Talakivka,47.191009,37.727382,5
Talataye,16.533333,1.516667,1
Talayan,6.980493,124.383001,1
Talayan district,6.917736,124.328671,1
Talca,-35.43058,-71.65762,14
Talcahuano,-36.724358,-73.112741,13
Talh,17.015158,43.684155,1
Talia,33.936693,36.096846,1
Talinovc,42.3925,21.17472,1
Taliouine,36.543048,3.668028,1
Talipao,5.975142,121.114526,4
Talisay,14.092487,121.02462,5
Talisayan,9.000299,124.88091,1
Talitay,7.03333,124.7,3
Talkalakh,34.673962,36.260196,5
Talkomari,11.043087,13.976607,1
Tall Abu Jarad,34.998618,43.254581,1
Tall Abyad,36.697038,38.948716,4
Tall al-Warad,35.381111,44.121944,1
Tall Ar Rim,35.869444,43.4275,1
Tall Aran,36.122519,37.337254,1
Tall Banar,33.964455,44.280661,1
Tall Bazzaq,33.236444,35.847348,1
Tall Kali,32.937469,70.104654,1
Tall Maftul,35.423363,43.565338,1
Tall Nasri,36.640833,40.3675,1
Tall Rabiah,35.087472,44.324648,1
Tall Rifat,36.472366,37.096289,1
Tall Shaar,33.178654,35.944002,1
Tall Tamr,36.656185,40.367542,7
Tallaght,53.282826,-6.369832,1
Tallahassee,30.439775,-84.280649,1
Talli,31.137937,66.261374,3
Tallinn,59.44269,24.753197,9
Tallone,42.231438,9.413484,1
Talloussa,33.228651,35.486409,5
Talmat,36.743889,3.900278,1
Talmendri,19.132321,80.670323,1
Talmon,31.941952,35.13316,1
Talo Due Raman,6.597869,101.564596,1
Talo Kapo,6.874705,101.416934,2
Talo Kapore,6.874803,101.416882,1
Talo Kunj,33.695975,70.336069,1
Talo Tue Raman,6.597899,101.564362,1
Talodi,10.636974,30.380187,2
Talohta,6.602183,101.604401,1
Talopuyo,6.803014,101.151062,1
Taloqan,36.734277,69.535339,12
Talorneng,6.425461,101.825314,1
Talour,36.151326,5.687229,1
Talpe,5.997108,80.281324,1
Talpiot,31.752674,35.221577,1
Taltal,15.528553,119.9608,1
Taluban,6.690741,101.632844,4
Talubo,6.846686,101.269384,3
Taluqan,36.716667,69.516667,10
Taluqan district,36.736614,69.533401,1
Talusan,7.42784,122.80969,1
Talwada,19.315328,75.859205,1
Talwandi Bhai,30.8623,74.929006,3
Talwandi Rai Dado,31.862274,74.722866,1
Talwandi Sabo,29.983611,75.082778,1
Talwara Mughlain,32.500835,74.562439,1
Tamachekoyt,15.850913,-0.841648,1
Tamada,29.668961,34.303909,1
Tamahart,26.303465,89.851099,1
Tamalameque,8.85768,-73.81579,3
Tamale,9.404653,-0.842511,2
Tamalous,36.83727,6.637388,3
Tamanhint,27.218639,14.61845,1
Tamanique,13.597728,-89.418532,2
Tamanjeka,-0.928863,119.871135,1
Tamanrasset,22.785,5.52278,2
tamara,5.82932,-72.16271,3
Tamarac,26.214297,-80.271999,1
Tamarasheni,42.112836,43.789602,1
Tamavua,-18.103505,178.438979,1
Tamayo,13.970441,120.795359,1
Tamazirt,36.660866,4.152155,1
Tambac,16.049006,120.352198,1
Tambalang,8.066793,122.744837,1
Tambao,14.781106,0.013595,1
Tambda,19.662351,80.234692,1
Tambillo,-9.40947,-75.971723,1
Tambla,14.216906,-88.784864,1
Tambo,-12.948146,-74.020842,7
Tambo District,-12.948146,-74.020842,2
Tambobamba,-13.945695,-72.175696,1
Tambobong,7.219156,125.464897,2
Tambolak,34.248333,72.0875,1
Tambon Juab,6.21524,101.818202,1
Tambon Katong,6.541147,101.280395,1
Tambon Kuen Banang,6.267574,101.264681,1
tambon Prachan,6.793731,101.280722,1
Tambon Puyud,6.8694,101.250519,1
Tambon Rusoh,6.190088,101.797961,2
Tambon Sa-barang,6.700696,101.433915,1
Tambon Salamai,6.285007,102.001844,1
Tambon Than To,6.168865,101.181128,1
Tambon Wang Phraya,7.005743,100.473641,1
Tambon Yupo,6.606121,101.28066,1
Tamboo,28.243302,67.927933,1
Tamboville,-26.227407,28.303116,1
Tambovka,47.3197,47.379,1
Tambuktan,43.929195,43.140067,1
Tambulig,8.067024,123.53479,1
Tambunan,6.960019,124.361388,1
Tambura,5.606507,27.473393,1
Tambura district,5.605729,27.471992,1
Tamda,36.71143,4.196908,1
tame,6.46052,-71.72989,25
Tame district,6.46052,-71.72989,7
Tamedna,35.924722,6.695278,1
Tamenglong,24.984523,93.503509,4
Tamenglong district,24.984523,93.503509,9
Tamerza,34.387384,7.943786,1
Tamir,34.856826,69.649314,1
Tamisan,6.845575,126.295997,1
Tamiyah,29.477986,30.961645,1
Tamiyyah,29.477986,30.961645,1
Tamkoutat,16.83609,0.592403,1
Tamma,29.479783,30.961644,1
Tammane Elawaka,8.537672,80.382038,1
Tamontaka,7.181656,124.225701,3
Tampa,27.934398,-82.473922,2
Tampad,7.163575,124.521675,1
Tampakan,6.483545,125.066665,3
Tampakan district,6.445373,124.924468,1
Tampakan Laminusa,5.553923,120.913233,1
Tampargarh,21.38345,84.264752,1
Tamparsingha,21.320179,84.260115,1
Tampere,61.497157,23.760884,1
Tamra,32.852415,35.201348,1
Tamrijt,36.747687,5.063721,1
Tamu,24.21323,94.314041,1
Tamulpur,26.639243,91.574214,1
Tamun,32.283429,35.384778,3
Tanab,36.496536,37.003462,1
Tanahun district,27.944705,84.22788,1
Tanao Pute,6.354507,101.299081,1
Tanauan,14.068628,121.160831,1
Tanay,14.49833,121.287083,2
Tanda,26.551188,82.656516,1
Tanda Village,27.6791667,30.7725,1
Tandag,9.079628,126.19874,1
Tandapali,18.511333,81.879798,1
Tandar,33.453889,75.866667,1
Tandi district,26.788148,87.589009,1
Tandkoi,34.068703,72.516046,1
Tando Adam,25.763455,68.661841,3
Tando Allahyar,25.457044,68.721463,1
Tando Hyder,25.386425,68.428576,1
Tando Masti,27.439135,68.644449,1
Tando Muhammad Khan district,25.12283,68.534966,1
Tandra,19.180291,78.464407,1
Tandragee,54.353343,-6.412601,2
Tandrang,28.030789,84.778514,1
Tandu Bato,6.005255,121.308525,1
Tandwa,23.856274,85.030624,1
Tang Khata,34.72307,71.45689,1
Tanga,31.329887,68.98004,1
Tangai,34.769814,71.371681,1
Tangail district,24.427145,89.931121,3
Tangalle,6.022103,80.799766,4
Tangaran,11.959847,5.986983,1
Tangcal,8.015901,124.059425,3
Tangdhar,34.400377,73.864189,5
Tangerang,-6.178306,106.631889,3
Tangi,33.021389,66.804722,6
Tangi Abreshom area,34.4952,70.073443,1
Tangi Spechak,33.5675,64.424444,1
Tangi Waghjan,34.123335,69.062815,1
Tang-i-Lali,34.971422,68.606407,1
Tangkura,-1.49,120.633333,3
Tangla,26.657197,91.912437,1
Tangmang,34.05998,74.424533,3
Tangmarg,34.060853,74.424716,2
Tango,34.801713,71.216143,1
Tangofa,-2.961944,122.297222,1
Tangub,8.061865,123.750771,1
Tani,33.241286,69.830128,6
Tani Deleiba district,11.154345,23.585242,1
Tani district,33.242222,69.828056,5
Taningjang,24.663717,93.906269,1
Tanjay,9.515858,123.157792,1
Tanjol,9.54891,8.787188,1
Tank,32.216056,70.382902,27
Tank district,32.214179,70.38468,17
Tank Muhammad Essa,32.241694,62.947807,1
Tankbar,33.919954,71.449514,1
Tankuapada,18.809919,82.720464,1
Tankuppa,24.701121,85.132423,1
Tanore,24.588968,88.576651,1
Tanouna,36.569601,5.98622,1
Tanout,14.97089,8.88786,2
Tansen,27.86679,83.550091,3
Tansoa,-3.685745,128.189063,1
Tanta,-12.12242,-76.013308,10
Tantabin,17.016667,95.983333,1
Tantangan,6.565287,124.768543,2
Tantarpata,-13.2875,-73.622778,1
Tantil,34.95378,70.94126,1
Tanum,6.079257,121.057255,1
Tanyong Dalo,6.811312,101.428237,2
Tanyong Limo,6.284165,101.78666,2
Tanyong Mat,6.310128,101.712719,13
Tanyong Talo,6.81352,101.428248,1
Tanyonglimo,6.263623,101.769469,1
Tanyonglimo (village),6.263623,101.769469,1
Tanyongmas,6.306567,101.718217,6
Tanyongmat,6.293501,101.716654,3
Tao-angan,9.749279,122.406413,1
Taong,6.067685,121.099724,1
Taothong,24.816658,93.864894,2
Taoudouch,36.846693,4.295931,2
Taourarine,36.631111,4.198611,1
T'ao-yuan,24.25692,121.262332,2
Tapa,30.301746,75.370366,1
Tapa Mura,32.272189,61.869935,1
Tapa Qala,36.177532,64.999433,1
Tapaktuan,3.265931,97.177063,1
Tapaz,11.261504,122.536964,4
Taper,34.189123,74.533236,1
Tapi,32.999081,70.065163,1
Tapmait,36.743889,3.900278,1
Tapo,9.564188,8.913803,1
Tapoyo,6.453914,101.672676,4
Tapuah,32.118347,35.249779,6
Taqqadus,33.665278,68.340556,1
Tar Shwe Tan,20.431944,98.165,1
Tara Khel,36.161944,68.739167,1
Tarahati Kalinzar,25.010921,80.485487,1
Tarak,2.329957,42.287281,1
Taraka,7.899722,124.347394,1
Tarakli,40.397658,30.490611,1
Tarako,2.216736,41.723458,1
Taramchuk,47.805,37.576667,1
Tarancahuayta,-9.144722,-77.688611,1
Tarangzai,34.214243,71.753431,1
Tarany,47.88362,38.781485,2
Tarapoto,-6.488123,-76.3599,6
Tarauni,11.976759,8.554248,1
Taravira,2.728989,-76.050909,1
Tarayza,32.969712,70.159273,1
